"","region","gene_symbol","expression","in_16p_region"
"1143","ctx-lh-frontalpole","HOXB-AS3",0.526674530949717,"No"
"1144","ctx-lh-frontalpole","LOC100133091",0.196918989982392,"No"
"1145","ctx-lh-frontalpole","PEG3-AS1",0.144527668219357,"No"
"1146","ctx-lh-frontalpole","LOC100505915",0.277927722838476,"No"
"1147","ctx-lh-frontalpole","MIR497HG",0.275129308467872,"No"
"1148","ctx-lh-temporalpole","ALDOA",0.53293552783021,"Yes"
"1149","ctx-lh-temporalpole","EDN3",0.495111825855163,"No"
"1150","ctx-lh-temporalpole","GABRE",0.880387136828023,"No"
"1151","ctx-lh-temporalpole","GRM7",0.635915027132032,"No"
"1152","ctx-lh-temporalpole","KIF22",0.583863626641969,"Yes"
"1153","ctx-lh-temporalpole","MAZ",0.60722008983155,"Yes"
"1154","ctx-lh-temporalpole","OAS3",0.475327377688482,"No"
"1155","ctx-lh-temporalpole","PPP4C",0.687737915538658,"Yes"
"1156","ctx-lh-temporalpole","MAPK3",0.849170005921299,"Yes"
"1157","ctx-lh-temporalpole","DOC2A",0.710405510231165,"Yes"
"1158","ctx-lh-temporalpole","HIRIP3",0.42229733733185,"Yes"
"1159","ctx-lh-temporalpole","TAOK2",0.558550676662677,"Yes"
"1160","ctx-lh-temporalpole","MVP",0.357858259587507,"Yes"
"1161","ctx-lh-temporalpole","CDIPT",0.488800982121097,"Yes"
"1162","ctx-lh-temporalpole","RFPL3",0.422106107543922,"No"
"1163","ctx-lh-temporalpole","CORO1A",0.762368840144627,"Yes"
"1164","ctx-lh-temporalpole","QPRT",0.67939318484763,"Yes"
"1165","ctx-lh-temporalpole","SEZ6L2",0.37255968576109,"No"
"1166","ctx-lh-temporalpole","PAGR1",0.392361303502128,"No"
"1167","ctx-lh-temporalpole","PLVAP",0.46355715828986,"No"
"1168","ctx-lh-temporalpole","YPEL3",0.449497501863054,"Yes"
"1169","ctx-lh-temporalpole","FAM57B",0.357962519762134,"Yes"
"1170","ctx-lh-temporalpole","DDX60L",0.570895153286124,"No"
"1171","ctx-lh-temporalpole","PRRT2",0.522045473895418,"Yes"
"1172","ctx-lh-temporalpole","TMEM219",0.723855502429844,"Yes"
"1173","ctx-lh-temporalpole","TEKT4",0.483912167926119,"No"
"1174","ctx-lh-temporalpole","FAM122B",0.449180193359224,"No"
"1175","ctx-lh-temporalpole","CALML6",0.42414825874279,"No"
"1176","ctx-lh-temporalpole","KCTD13",0.616947379469719,"Yes"
"1177","ctx-lh-temporalpole","TAS2R31",0.196687020313361,"No"
"1178","ctx-lh-temporalpole","INO80E",0.462130321432501,"Yes"
"1179","ctx-lh-temporalpole","KIF4B",0.393578494690739,"No"
"1180","ctx-lh-temporalpole","HOXB-AS3",0.515579985759384,"No"
"1181","ctx-lh-temporalpole","LOC100133091",0.409646024952804,"No"
"1182","ctx-lh-temporalpole","PEG3-AS1",0.331316822823299,"No"
"1183","ctx-lh-temporalpole","LOC100505915",0.538059750788738,"No"
"1184","ctx-lh-temporalpole","MIR497HG",0.701058337747336,"No"
"1185","ctx-lh-transversetemporal","ALDOA",0.370854105962549,"Yes"
"1186","ctx-lh-transversetemporal","EDN3",0.581043849699144,"No"
"1187","ctx-lh-transversetemporal","GABRE",0.427239701570587,"No"
"1188","ctx-lh-transversetemporal","GRM7",0.460811498591991,"No"
"1189","ctx-lh-transversetemporal","KIF22",0.446149350353241,"Yes"
"1190","ctx-lh-transversetemporal","MAZ",0.55940555288261,"Yes"
"1191","ctx-lh-transversetemporal","OAS3",0.545583396881447,"No"
"1192","ctx-lh-transversetemporal","PPP4C",0.393393052694291,"Yes"
"1193","ctx-lh-transversetemporal","MAPK3",0.213782703924154,"Yes"
"1194","ctx-lh-transversetemporal","DOC2A",0.327655994817453,"Yes"
"1195","ctx-lh-transversetemporal","HIRIP3",0.393517836046493,"Yes"
"1196","ctx-lh-transversetemporal","TAOK2",0.531438639196688,"Yes"
"1197","ctx-lh-transversetemporal","MVP",0.655888710650965,"Yes"
"1198","ctx-lh-transversetemporal","CDIPT",0.349820827223877,"Yes"
"1199","ctx-lh-transversetemporal","RFPL3",0.445590596701174,"No"
"1200","ctx-lh-transversetemporal","CORO1A",0.315064950912251,"Yes"
"1201","ctx-lh-transversetemporal","QPRT",0.219647729646492,"Yes"
"1202","ctx-lh-transversetemporal","SEZ6L2",0.538638935163942,"No"
"1203","ctx-lh-transversetemporal","PAGR1",0.63451679648712,"No"
"1204","ctx-lh-transversetemporal","PLVAP",0.597459240856194,"No"
"1205","ctx-lh-transversetemporal","YPEL3",0.493422693934734,"Yes"
"1206","ctx-lh-transversetemporal","FAM57B",0.663489118010025,"Yes"
"1207","ctx-lh-transversetemporal","DDX60L",0.496659896912663,"No"
"1208","ctx-lh-transversetemporal","PRRT2",0.415631764340845,"Yes"
"1209","ctx-lh-transversetemporal","TMEM219",0.209898500905771,"Yes"
"1210","ctx-lh-transversetemporal","TEKT4",0.478550861293008,"No"
"1211","ctx-lh-transversetemporal","FAM122B",0.44850299698985,"No"
"1212","ctx-lh-transversetemporal","CALML6",0.557221119269409,"No"
"1213","ctx-lh-transversetemporal","KCTD13",0.585219785786108,"Yes"
"1214","ctx-lh-transversetemporal","TAS2R31",0.702799506300996,"No"
"1215","ctx-lh-transversetemporal","INO80E",0.536737123819216,"Yes"
"1216","ctx-lh-transversetemporal","KIF4B",0.495087941372999,"No"
"1217","ctx-lh-transversetemporal","HOXB-AS3",0.448785405516465,"No"
"1218","ctx-lh-transversetemporal","LOC100133091",0.590663884109095,"No"
"1219","ctx-lh-transversetemporal","PEG3-AS1",0.715411208477683,"No"
"1220","ctx-lh-transversetemporal","LOC100505915",0.631366723329514,"No"
"1221","ctx-lh-transversetemporal","MIR497HG",0.263842987772118,"No"
"1222","ctx-lh-insula","ALDOA",0.67710997400086,"Yes"
"1223","ctx-lh-insula","EDN3",0.45090314324645,"No"
"1224","ctx-lh-insula","GABRE",0.785681277152878,"No"
"1225","ctx-lh-insula","GRM7",0.555505609735025,"No"
"1226","ctx-lh-insula","KIF22",0.628464422175348,"Yes"
"1227","ctx-lh-insula","MAZ",0.552170198067104,"Yes"
"1228","ctx-lh-insula","OAS3",0.547355688480874,"No"
"1229","ctx-lh-insula","PPP4C",0.495308830340723,"Yes"
"1230","ctx-lh-insula","MAPK3",0.6309427717932,"Yes"
"1231","ctx-lh-insula","DOC2A",0.717267299209865,"Yes"
"1232","ctx-lh-insula","HIRIP3",0.433231771078703,"Yes"
"1233","ctx-lh-insula","TAOK2",0.536708125908186,"Yes"
"1234","ctx-lh-insula","MVP",0.425464771917622,"Yes"
"1235","ctx-lh-insula","CDIPT",0.553535788173384,"Yes"
"1236","ctx-lh-insula","RFPL3",0.372087174125776,"No"
"1237","ctx-lh-insula","CORO1A",0.687094578200482,"Yes"
"1238","ctx-lh-insula","QPRT",0.497291760153543,"Yes"
"1239","ctx-lh-insula","SEZ6L2",0.537758319884281,"No"
"1240","ctx-lh-insula","PAGR1",0.577041520364756,"No"
"1241","ctx-lh-insula","PLVAP",0.51236643463858,"No"
"1242","ctx-lh-insula","YPEL3",0.487916358161478,"Yes"
"1243","ctx-lh-insula","FAM57B",0.441885856073633,"Yes"
"1244","ctx-lh-insula","DDX60L",0.488816451125645,"No"
"1245","ctx-lh-insula","PRRT2",0.518067441007489,"Yes"
"1246","ctx-lh-insula","TMEM219",0.54832036126757,"Yes"
"1247","ctx-lh-insula","TEKT4",0.392409495496163,"No"
"1248","ctx-lh-insula","FAM122B",0.514085970579377,"No"
"1249","ctx-lh-insula","CALML6",0.430621174366125,"No"
"1250","ctx-lh-insula","KCTD13",0.539880724194549,"Yes"
"1251","ctx-lh-insula","TAS2R31",0.462181600051418,"No"
"1252","ctx-lh-insula","INO80E",0.501585785207376,"Yes"
"1253","ctx-lh-insula","KIF4B",0.44923939955984,"No"
"1254","ctx-lh-insula","HOXB-AS3",0.522796936555182,"No"
"1255","ctx-lh-insula","LOC100133091",0.48896329869316,"No"
"1256","ctx-lh-insula","PEG3-AS1",0.572555723548935,"No"
"1257","ctx-lh-insula","LOC100505915",0.594952077452563,"No"
"1258","ctx-lh-insula","MIR497HG",0.408495134290836,"No"
