"","gene_symbol","region","expression"
"2621","TMEM9","ctx-lh-precentral",7.68564558037174
"2622","TMEM9","ctx-lh-cuneus",7.31658636256675
"2623","TMEM9","ctx-rh-posteriorcingulate",7.20375946799253
"2624","TMEM9","ctx-lh-parsopercularis",7.65206683671376
"2625","TMEM9","ctx-lh-insula",7.71761199005539
"2626","TMEM9","ctx-rh-transversetemporal",7.00526736606275
"2627","TMEM9","ctx-rh-superiorfrontal",7.24048679710888
"2628","TMEM9","ctx-rh-parsorbitalis",7.0198937834792
"2629","TMEM9","ctx-lh-transversetemporal",7.57674122221947
"2630","TMEM9","ctx-rh-cuneus",6.8366452067938
"2631","TMEM9","ctx-lh-inferiorparietal",7.51844731379193
"2632","TMEM9","ctx-lh-pericalcarine",7.4260986239681
"2633","TMEM9","ctx-lh-postcentral",7.67127315004455
"2634","TMEM9","ctx-lh-supramarginal",7.70966120592264
"2635","TMEM9","ctx-rh-fusiform",7.36037357363881
"2636","TMEM9","ctx-lh-rostralmiddlefrontal",7.53973665822558
"2637","TMEM9","ctx-rh-middletemporal",7.11747110586125
"2638","TMEM9","ctx-lh-frontalpole",7.50925520886825
"2639","TMEM9","ctx-lh-lingual",7.30208175679489
"2640","TMEM9","ctx-lh-lateralorbitofrontal",7.58145990405593
"2641","TMEM9","ctx-lh-bankssts",7.52534194567801
"2642","TMEM9","ctx-rh-inferiorparietal",7.4985703221236
"2643","TMEM9","ctx-lh-caudalanteriorcingulate",7.81247476605154
"2644","TMEM9","ctx-lh-lateraloccipital",7.40911676903597
"2645","TMEM9","ctx-lh-posteriorcingulate",7.63367533665062
"2646","TMEM9","ctx-rh-rostralmiddlefrontal",7.21074714557144
"2647","TMEM9","ctx-lh-parstriangularis",7.41468293327545
"2648","TMEM9","ctx-lh-middletemporal",7.64737553002416
"2649","TMEM9","ctx-rh-bankssts",7.87915291068024
"2650","TMEM9","ctx-lh-caudalmiddlefrontal",7.52849284966057
"2651","TMEM9","ctx-lh-temporalpole",7.68704281125004
"2652","TMEM9","ctx-rh-paracentral",7.43461445838146
"2653","ASPHD1","ctx-rh-insula",11.7410637617853
"2654","ASPHD1","ctx-lh-paracentral",11.7887164579606
"2655","ASPHD1","ctx-rh-precuneus",11.7537078181161
"2656","ASPHD1","ctx-lh-medialorbitofrontal",11.7142113859179
"2657","ASPHD1","ctx-rh-inferiortemporal",11.8216565445755
"2658","ASPHD1","ctx-rh-medialorbitofrontal",11.762511911008
"2659","ASPHD1","ctx-rh-precentral",11.9310983268311
"2660","ASPHD1","ctx-rh-lateralorbitofrontal",11.7892722342098
"2661","ASPHD1","ctx-rh-parahippocampal",11.9192407201444
"2662","ASPHD1","ctx-lh-superiortemporal",11.8487273420183
"2663","ASPHD1","ctx-lh-parahippocampal",11.7552678929339
"2664","ASPHD1","ctx-rh-superiorparietal",11.8415761547866
"2665","ASPHD1","ctx-lh-precuneus",11.8678688309942
"2666","ASPHD1","ctx-lh-inferiortemporal",11.8463790713122
"2667","ASPHD1","ctx-rh-supramarginal",11.8766059568472
"2668","ASPHD1","ctx-rh-parsopercularis",11.7221401625584
"2669","ASPHD1","ctx-rh-lingual",11.8313236956164
"2670","ASPHD1","ctx-lh-isthmuscingulate",11.8381764664159
"2671","ASPHD1","ctx-rh-isthmuscingulate",11.770351020893
"2672","ASPHD1","ctx-rh-lateraloccipital",11.7630213718614
"2673","ASPHD1","ctx-rh-superiortemporal",11.8827769060549
"2674","ASPHD1","ctx-lh-entorhinal",11.8356084800079
"2675","ASPHD1","ctx-rh-temporalpole",11.8311928049665
"2676","ASPHD1","ctx-lh-superiorparietal",11.786447609808
"2677","ASPHD1","ctx-lh-parsorbitalis",11.9741252105227
"2678","ASPHD1","ctx-rh-caudalmiddlefrontal",11.8828432067332
"2679","ASPHD1","ctx-rh-entorhinal",11.8553673852494
"2680","ASPHD1","ctx-lh-fusiform",11.84544056215
"2681","ASPHD1","ctx-rh-pericalcarine",11.6154538968499
"2682","ASPHD1","ctx-rh-caudalanteriorcingulate",11.7392897918973
"2683","ASPHD1","ctx-rh-frontalpole",11.8914503322261
"2684","ASPHD1","ctx-rh-parstriangularis",11.7727326999796
"2685","ASPHD1","ctx-rh-postcentral",11.8965584345225
"2686","ASPHD1","ctx-rh-rostralanteriorcingulate",11.6704953333964
"2687","ASPHD1","ctx-lh-superiorfrontal",11.8335544216518
"2688","ASPHD1","ctx-lh-rostralanteriorcingulate",11.7169194285426
"2689","ASPHD1","ctx-lh-precentral",11.9486441202998
"2690","ASPHD1","ctx-lh-cuneus",11.8452119141923
"2691","ASPHD1","ctx-rh-posteriorcingulate",11.7504516193664
"2692","ASPHD1","ctx-lh-parsopercularis",11.8427426391301
"2693","ASPHD1","ctx-lh-insula",11.773119801513
"2694","ASPHD1","ctx-rh-transversetemporal",11.8301432230842
"2695","ASPHD1","ctx-rh-superiorfrontal",11.820223708478
"2696","ASPHD1","ctx-rh-parsorbitalis",11.7421772377093
"2697","ASPHD1","ctx-lh-transversetemporal",11.7647031061679
"2698","ASPHD1","ctx-rh-cuneus",11.6693280794524
"2699","ASPHD1","ctx-lh-inferiorparietal",11.823531518905
"2700","ASPHD1","ctx-lh-pericalcarine",11.8031882886461
"2701","ASPHD1","ctx-lh-postcentral",11.8618700185512
"2702","ASPHD1","ctx-lh-supramarginal",11.8604259866522
"2703","ASPHD1","ctx-rh-fusiform",11.8186013166895
"2704","ASPHD1","ctx-lh-rostralmiddlefrontal",11.6642623700904
"2705","ASPHD1","ctx-rh-middletemporal",11.7982429414141
"2706","ASPHD1","ctx-lh-frontalpole",11.9541194507764
"2707","ASPHD1","ctx-lh-lingual",11.7393676309397
"2708","ASPHD1","ctx-lh-lateralorbitofrontal",11.6881647422562
"2709","ASPHD1","ctx-lh-bankssts",11.942643752834
"2710","ASPHD1","ctx-rh-inferiorparietal",11.8355099600544
"2711","ASPHD1","ctx-lh-caudalanteriorcingulate",11.8452238218947
"2712","ASPHD1","ctx-lh-lateraloccipital",11.7218223434165
"2713","ASPHD1","ctx-lh-posteriorcingulate",11.7443951290467
"2714","ASPHD1","ctx-rh-rostralmiddlefrontal",11.7818621034082
"2715","ASPHD1","ctx-lh-parstriangularis",11.7214054955104
"2716","ASPHD1","ctx-lh-middletemporal",11.8816805752598
"2717","ASPHD1","ctx-rh-bankssts",12.0584983242794
"2718","ASPHD1","ctx-lh-caudalmiddlefrontal",11.9522541842788
"2719","ASPHD1","ctx-lh-temporalpole",11.8412639528544
"2720","ASPHD1","ctx-rh-paracentral",11.8345611768341
"2721","DPY19L3","ctx-rh-insula",4.04586256122018
"2722","DPY19L3","ctx-lh-paracentral",4.15425961974237
"2723","DPY19L3","ctx-rh-precuneus",4.15994452154212
"2724","DPY19L3","ctx-lh-medialorbitofrontal",4.23018888246096
"2725","DPY19L3","ctx-rh-inferiortemporal",4.12199622107868
"2726","DPY19L3","ctx-rh-medialorbitofrontal",4.0860900506168
"2727","DPY19L3","ctx-rh-precentral",3.93329037418853
"2728","DPY19L3","ctx-rh-lateralorbitofrontal",4.07079204475508
"2729","DPY19L3","ctx-rh-parahippocampal",4.1544739279733
"2730","DPY19L3","ctx-lh-superiortemporal",4.17811154627975
"2731","DPY19L3","ctx-lh-parahippocampal",4.26939480395322
"2732","DPY19L3","ctx-rh-superiorparietal",4.03021884002662
"2733","DPY19L3","ctx-lh-precuneus",4.05209114874412
"2734","DPY19L3","ctx-lh-inferiortemporal",4.25295244373452
"2735","DPY19L3","ctx-rh-supramarginal",4.09757549600653
"2736","DPY19L3","ctx-rh-parsopercularis",4.15856889173795
"2737","DPY19L3","ctx-rh-lingual",4.19328980134561
"2738","DPY19L3","ctx-lh-isthmuscingulate",4.3030166980313
"2739","DPY19L3","ctx-rh-isthmuscingulate",4.19063959465685
"2740","DPY19L3","ctx-rh-lateraloccipital",4.38298786247019
"2741","DPY19L3","ctx-rh-superiortemporal",4.06430798747725
"2742","DPY19L3","ctx-lh-entorhinal",4.51708067669256
"2743","DPY19L3","ctx-rh-temporalpole",4.25172093724039
"2744","DPY19L3","ctx-lh-superiorparietal",4.24044425377889
"2745","DPY19L3","ctx-lh-parsorbitalis",4.12523713459821
"2746","DPY19L3","ctx-rh-caudalmiddlefrontal",3.9453315781073
"2747","DPY19L3","ctx-rh-entorhinal",4.16395617424712
"2748","DPY19L3","ctx-lh-fusiform",4.23773056552506
"2749","DPY19L3","ctx-rh-pericalcarine",4.48328524753187
"2750","DPY19L3","ctx-rh-caudalanteriorcingulate",4.22390573190401
"2751","DPY19L3","ctx-rh-frontalpole",4.08806236621876
"2752","DPY19L3","ctx-rh-parstriangularis",4.0721012464398
"2753","DPY19L3","ctx-rh-postcentral",4.11654068341264
"2754","DPY19L3","ctx-rh-rostralanteriorcingulate",4.22915758479837
"2755","DPY19L3","ctx-lh-superiorfrontal",4.18307876152183
"2756","DPY19L3","ctx-lh-rostralanteriorcingulate",4.45189455920417
"2757","DPY19L3","ctx-lh-precentral",4.17831295906399
"2758","DPY19L3","ctx-lh-cuneus",4.22920123407022
"2759","DPY19L3","ctx-rh-posteriorcingulate",4.09314867726558
"2760","DPY19L3","ctx-lh-parsopercularis",4.12303060398424
"2761","DPY19L3","ctx-lh-insula",4.19693252394299
"2762","DPY19L3","ctx-rh-transversetemporal",4.20296049770046
"2763","DPY19L3","ctx-rh-superiorfrontal",4.10293841929408
"2764","DPY19L3","ctx-rh-parsorbitalis",4.20165325076587
"2765","DPY19L3","ctx-lh-transversetemporal",4.22023945530073
"2766","DPY19L3","ctx-rh-cuneus",4.46538694014839
"2767","DPY19L3","ctx-lh-inferiorparietal",4.2837022191676
"2768","DPY19L3","ctx-lh-pericalcarine",4.45510704362836
"2769","DPY19L3","ctx-lh-postcentral",4.15309068061853
"2770","DPY19L3","ctx-lh-supramarginal",4.1706439077726
"2771","DPY19L3","ctx-rh-fusiform",4.17915964770273
"2772","DPY19L3","ctx-lh-rostralmiddlefrontal",4.14263737906576
"2773","DPY19L3","ctx-rh-middletemporal",4.17542823857532
"2774","DPY19L3","ctx-lh-frontalpole",3.89840964333133
"2775","DPY19L3","ctx-lh-lingual",4.38133535476796
"2776","DPY19L3","ctx-lh-lateralorbitofrontal",4.16418125831146
"2777","DPY19L3","ctx-lh-bankssts",4.29230652447903
"2778","DPY19L3","ctx-rh-inferiorparietal",4.17124537672526
"2779","DPY19L3","ctx-lh-caudalanteriorcingulate",4.59129821789113
"2780","DPY19L3","ctx-lh-lateraloccipital",4.29351364216661
"2781","DPY19L3","ctx-lh-posteriorcingulate",4.10770159025156
"2782","DPY19L3","ctx-rh-rostralmiddlefrontal",4.19985583679827
"2783","DPY19L3","ctx-lh-parstriangularis",4.16210374068604
"2784","DPY19L3","ctx-lh-middletemporal",4.23555093456037
"2785","DPY19L3","ctx-rh-bankssts",4.46175627417134
"2786","DPY19L3","ctx-lh-caudalmiddlefrontal",4.16844203127102
"2787","DPY19L3","ctx-lh-temporalpole",4.33600897040159
"2788","DPY19L3","ctx-rh-paracentral",4.12779455036802
"2789","MAZ","ctx-rh-insula",5.98430866657254
"2790","MAZ","ctx-lh-paracentral",5.82198178419955
"2791","MAZ","ctx-rh-precuneus",6.05497555199638
"2792","MAZ","ctx-lh-medialorbitofrontal",5.98317088635723
"2793","MAZ","ctx-rh-inferiortemporal",6.07852478482084
"2794","MAZ","ctx-rh-medialorbitofrontal",6.05463627979027
"2795","MAZ","ctx-rh-precentral",5.90961186543213
"2796","MAZ","ctx-rh-lateralorbitofrontal",5.9455723673468
"2797","MAZ","ctx-rh-parahippocampal",6.18977473152318
"2798","MAZ","ctx-lh-superiortemporal",5.96221465131991
"2799","MAZ","ctx-lh-parahippocampal",6.02943098739558
"2800","MAZ","ctx-rh-superiorparietal",6.00549651110487
"2801","MAZ","ctx-lh-precuneus",5.8557777006966
"2802","MAZ","ctx-lh-inferiortemporal",5.97571699774633
"2803","MAZ","ctx-rh-supramarginal",5.86211848551461
"2804","MAZ","ctx-rh-parsopercularis",6.13483240723562
"2805","MAZ","ctx-rh-lingual",5.98354061735245
"2806","MAZ","ctx-lh-isthmuscingulate",5.96272398779717
"2807","MAZ","ctx-rh-isthmuscingulate",6.22866216455575
"2808","MAZ","ctx-rh-lateraloccipital",5.84721515827764
"2809","MAZ","ctx-rh-superiortemporal",6.01152682762156
"2810","MAZ","ctx-lh-entorhinal",6.29165733248524
"2811","MAZ","ctx-rh-temporalpole",6.09985509173538
"2812","MAZ","ctx-lh-superiorparietal",5.86124783825468
"2813","MAZ","ctx-lh-parsorbitalis",6.06170749809292
"2814","MAZ","ctx-rh-caudalmiddlefrontal",6.03084497028055
"2815","MAZ","ctx-rh-entorhinal",6.14685101986831
"2816","MAZ","ctx-lh-fusiform",5.94351760752217
"2817","MAZ","ctx-rh-pericalcarine",5.87022938555812
"2818","MAZ","ctx-rh-caudalanteriorcingulate",6.1872606287444
"2819","MAZ","ctx-rh-frontalpole",6.07092155587545
"2820","MAZ","ctx-rh-parstriangularis",5.91695759848392
"2821","MAZ","ctx-rh-postcentral",5.78879214432213
"2822","MAZ","ctx-rh-rostralanteriorcingulate",5.85663448296636
"2823","MAZ","ctx-lh-superiorfrontal",5.94277257596815
"2824","MAZ","ctx-lh-rostralanteriorcingulate",6.02729136349809
"2825","MAZ","ctx-lh-precentral",5.79547017525345
"2826","MAZ","ctx-lh-cuneus",5.84987782707742
"2827","MAZ","ctx-rh-posteriorcingulate",5.95861909290691
"2828","MAZ","ctx-lh-parsopercularis",6.04577993877151
"2829","MAZ","ctx-lh-insula",6.02144950745255
"2830","MAZ","ctx-rh-transversetemporal",5.98400604595765
"2831","MAZ","ctx-rh-superiorfrontal",6.07494466111589
"2832","MAZ","ctx-rh-parsorbitalis",5.90698038847489
"2833","MAZ","ctx-lh-transversetemporal",5.84147559453314
"2834","MAZ","ctx-rh-cuneus",6.06339771606492
"2835","MAZ","ctx-lh-inferiorparietal",5.98169717846037
"2836","MAZ","ctx-lh-pericalcarine",5.74907745393826
"2837","MAZ","ctx-lh-postcentral",5.7594172297652
"2838","MAZ","ctx-lh-supramarginal",5.98678726668327
"2839","MAZ","ctx-rh-fusiform",6.00661979246613
"2840","MAZ","ctx-lh-rostralmiddlefrontal",5.91050891900338
"2841","MAZ","ctx-rh-middletemporal",6.03513615056547
"2842","MAZ","ctx-lh-frontalpole",5.99997961424896
"2843","MAZ","ctx-lh-lingual",5.75459431077036
"2844","MAZ","ctx-lh-lateralorbitofrontal",5.93237014756471
"2845","MAZ","ctx-lh-bankssts",5.90883794836436
"2846","MAZ","ctx-rh-inferiorparietal",5.9324686737116
"2847","MAZ","ctx-lh-caudalanteriorcingulate",6.04734093626276
"2848","MAZ","ctx-lh-lateraloccipital",5.93867255614316
"2849","MAZ","ctx-lh-posteriorcingulate",5.92795146070905
"2850","MAZ","ctx-rh-rostralmiddlefrontal",5.99057272258089
"2851","MAZ","ctx-lh-parstriangularis",5.71937387874007
"2852","MAZ","ctx-lh-middletemporal",5.87511701439717
"2853","MAZ","ctx-rh-bankssts",6.00588319176068
"2854","MAZ","ctx-lh-caudalmiddlefrontal",5.9264220590654
"2855","MAZ","ctx-lh-temporalpole",5.94164122456455
"2856","MAZ","ctx-rh-paracentral",5.8943770779523
"2857","MVP","ctx-rh-insula",7.81873519359689
"2858","MVP","ctx-lh-paracentral",8.2450454812085
"2859","MVP","ctx-rh-precuneus",7.89362544608912
"2860","MVP","ctx-lh-medialorbitofrontal",8.11540643213312
"2861","MVP","ctx-rh-inferiortemporal",7.99620932950143
"2862","MVP","ctx-rh-medialorbitofrontal",7.90633385475131
"2863","MVP","ctx-rh-precentral",8.31603027669518
"2864","MVP","ctx-rh-lateralorbitofrontal",7.98618348516128
"2865","MVP","ctx-rh-parahippocampal",8.12840009199216
"2866","MVP","ctx-lh-superiortemporal",8.13573559450937
"2867","MVP","ctx-lh-parahippocampal",8.02698283198772
"2868","MVP","ctx-rh-superiorparietal",8.16846773584147
"2869","MVP","ctx-lh-precuneus",8.38638006452858
"2870","MVP","ctx-lh-inferiortemporal",8.34810225431682
"2871","MVP","ctx-rh-supramarginal",7.98254347132985
"2872","MVP","ctx-rh-parsopercularis",7.71781229462075
"2873","MVP","ctx-rh-lingual",8.13310510834398
"2874","MVP","ctx-lh-isthmuscingulate",8.24446488619086
"2875","MVP","ctx-rh-isthmuscingulate",8.2931149520177
"2876","MVP","ctx-rh-lateraloccipital",8.27620219102836
"2877","MVP","ctx-rh-superiortemporal",8.15119518861568
"2878","MVP","ctx-lh-entorhinal",8.24276599102225
"2879","MVP","ctx-rh-temporalpole",8.08479900693473
"2880","MVP","ctx-lh-superiorparietal",8.35261914383704
"2881","MVP","ctx-lh-parsorbitalis",8.20044942711483
"2882","MVP","ctx-rh-caudalmiddlefrontal",8.18513002808626
"2883","MVP","ctx-rh-entorhinal",8.05222579459996
"2884","MVP","ctx-lh-fusiform",8.22052173130889
"2885","MVP","ctx-rh-pericalcarine",8.01401318627783
"2886","MVP","ctx-rh-caudalanteriorcingulate",7.88448130065971
"2887","MVP","ctx-rh-frontalpole",8.26130428842904
"2888","MVP","ctx-rh-parstriangularis",8.19045784504549
"2889","MVP","ctx-rh-postcentral",8.29483580080807
"2890","MVP","ctx-rh-rostralanteriorcingulate",7.92591085210436
"2891","MVP","ctx-lh-superiorfrontal",8.23147330276204
"2892","MVP","ctx-lh-rostralanteriorcingulate",7.92464967609712
"2893","MVP","ctx-lh-precentral",8.43357282318871
"2894","MVP","ctx-lh-cuneus",8.26058013743943
"2895","MVP","ctx-rh-posteriorcingulate",7.83804379003014
"2896","MVP","ctx-lh-parsopercularis",8.20331976739302
"2897","MVP","ctx-lh-insula",8.22444372086999
"2898","MVP","ctx-rh-transversetemporal",8.02481581823827
"2899","MVP","ctx-rh-superiorfrontal",7.8227074537618
"2900","MVP","ctx-rh-parsorbitalis",8.06442656506497
"2901","MVP","ctx-lh-transversetemporal",8.60930971050121
"2902","MVP","ctx-rh-cuneus",8.09312693846559
"2903","MVP","ctx-lh-inferiorparietal",8.25738947646734
"2904","MVP","ctx-lh-pericalcarine",8.12008368709085
"2905","MVP","ctx-lh-postcentral",8.4120931820708
"2906","MVP","ctx-lh-supramarginal",8.26937364585765
"2907","MVP","ctx-rh-fusiform",8.05729253821596
"2908","MVP","ctx-lh-rostralmiddlefrontal",8.23459530557054
"2909","MVP","ctx-rh-middletemporal",7.93838900916921
"2910","MVP","ctx-lh-frontalpole",7.49949102413071
"2911","MVP","ctx-lh-lingual",8.43119905077923
"2912","MVP","ctx-lh-lateralorbitofrontal",8.0449842060022
"2913","MVP","ctx-lh-bankssts",8.59923515432224
"2914","MVP","ctx-rh-inferiorparietal",8.03806687765844
"2915","MVP","ctx-lh-caudalanteriorcingulate",8.36965987119845
"2916","MVP","ctx-lh-lateraloccipital",8.20598514395233
"2917","MVP","ctx-lh-posteriorcingulate",8.11346345829874
"2918","MVP","ctx-rh-rostralmiddlefrontal",7.86402362150755
"2919","MVP","ctx-lh-parstriangularis",8.59464116428398
"2920","MVP","ctx-lh-middletemporal",8.29538501495142
"2921","MVP","ctx-rh-bankssts",8.55843011331872
"2922","MVP","ctx-lh-caudalmiddlefrontal",8.36187734240164
"2923","MVP","ctx-lh-temporalpole",8.04868607907272
"2924","MVP","ctx-rh-paracentral",8.06521707279243
"2925","TMEM8A","ctx-rh-insula",6.2585433779543
"2926","TMEM8A","ctx-lh-paracentral",5.89677367357284
"2927","TMEM8A","ctx-rh-precuneus",6.07753001554691
"2928","TMEM8A","ctx-lh-medialorbitofrontal",6.10350587730766
"2929","TMEM8A","ctx-rh-inferiortemporal",6.24564147436767
"2930","TMEM8A","ctx-rh-medialorbitofrontal",6.25812753173899
"2931","TMEM8A","ctx-rh-precentral",6.1831555431232
"2932","TMEM8A","ctx-rh-lateralorbitofrontal",6.15838151573419
"2933","TMEM8A","ctx-rh-parahippocampal",6.34461946383762
"2934","TMEM8A","ctx-lh-superiortemporal",5.95668973574995
"2935","TMEM8A","ctx-lh-parahippocampal",6.08835155925171
"2936","TMEM8A","ctx-rh-superiorparietal",6.13967053209075
"2937","TMEM8A","ctx-lh-precuneus",5.93163140772492
"2938","TMEM8A","ctx-lh-inferiortemporal",6.07777167745763
"2939","TMEM8A","ctx-rh-supramarginal",6.2437906759146
"2940","TMEM8A","ctx-rh-parsopercularis",6.24031105769767
"2941","TMEM8A","ctx-rh-lingual",6.06163569788684
"2942","TMEM8A","ctx-lh-isthmuscingulate",6.08219983717727
"2943","TMEM8A","ctx-rh-isthmuscingulate",5.94130957629047
"2944","TMEM8A","ctx-rh-lateraloccipital",6.01094090852157
"2945","TMEM8A","ctx-rh-superiortemporal",6.13810582452382
"2946","TMEM8A","ctx-lh-entorhinal",6.24970851967584
"2947","TMEM8A","ctx-rh-temporalpole",6.398571899597
"2948","TMEM8A","ctx-lh-superiorparietal",6.15423233192874
"2949","TMEM8A","ctx-lh-parsorbitalis",6.30940021726411
"2950","TMEM8A","ctx-rh-caudalmiddlefrontal",6.28357378786639
"2951","TMEM8A","ctx-rh-entorhinal",6.33887579856916
"2952","TMEM8A","ctx-lh-fusiform",6.16433726670126
"2953","TMEM8A","ctx-rh-pericalcarine",5.76267921029127
"2954","TMEM8A","ctx-rh-caudalanteriorcingulate",6.31190597486088
"2955","TMEM8A","ctx-rh-frontalpole",6.50969006430969
"2956","TMEM8A","ctx-rh-parstriangularis",6.2257581785684
"2957","TMEM8A","ctx-rh-postcentral",6.15747542906791
"2958","TMEM8A","ctx-rh-rostralanteriorcingulate",6.3960832804629
"2959","TMEM8A","ctx-lh-superiorfrontal",6.18272027927253
"2960","TMEM8A","ctx-lh-rostralanteriorcingulate",6.23268329976629
"2961","TMEM8A","ctx-lh-precentral",6.08693538466881
"2962","TMEM8A","ctx-lh-cuneus",5.7258970956391
"2963","TMEM8A","ctx-rh-posteriorcingulate",6.14281369213105
"2964","TMEM8A","ctx-lh-parsopercularis",6.11114258109049
"2965","TMEM8A","ctx-lh-insula",6.10486882038331
"2966","TMEM8A","ctx-rh-transversetemporal",5.896849461395
"2967","TMEM8A","ctx-rh-superiorfrontal",6.28484788761148
"2968","TMEM8A","ctx-rh-parsorbitalis",6.29450303244045
"2969","TMEM8A","ctx-lh-transversetemporal",5.81040447293629
"2970","TMEM8A","ctx-rh-cuneus",5.80585596641407
"2971","TMEM8A","ctx-lh-inferiorparietal",6.10456774503381
"2972","TMEM8A","ctx-lh-pericalcarine",5.87062641305566
"2973","TMEM8A","ctx-lh-postcentral",6.09506593305848
"2974","TMEM8A","ctx-lh-supramarginal",6.18802136689379
"2975","TMEM8A","ctx-rh-fusiform",6.13765875851813
"2976","TMEM8A","ctx-lh-rostralmiddlefrontal",6.10446122564446
"2977","TMEM8A","ctx-rh-middletemporal",6.08069609341142
"2978","TMEM8A","ctx-lh-frontalpole",6.06967968239421
"2979","TMEM8A","ctx-lh-lingual",5.71622212908178
"2980","TMEM8A","ctx-lh-lateralorbitofrontal",5.89405448440673
"2981","TMEM8A","ctx-lh-bankssts",6.11382399760836
"2982","TMEM8A","ctx-rh-inferiorparietal",6.13682583785803
"2983","TMEM8A","ctx-lh-caudalanteriorcingulate",6.27857079470705
"2984","TMEM8A","ctx-lh-lateraloccipital",5.9047418551425
"2985","TMEM8A","ctx-lh-posteriorcingulate",5.97983400772933
"2986","TMEM8A","ctx-rh-rostralmiddlefrontal",6.20043266825463
"2987","TMEM8A","ctx-lh-parstriangularis",6.04075357924447
"2988","TMEM8A","ctx-lh-middletemporal",6.09879066393872
"2989","TMEM8A","ctx-rh-bankssts",6.72214652506609
"2990","TMEM8A","ctx-lh-caudalmiddlefrontal",5.99376441191021
"2991","TMEM8A","ctx-lh-temporalpole",6.11180557128518
"2992","TMEM8A","ctx-rh-paracentral",6.17723262298562
"2993","ZNF229","ctx-rh-insula",2.4756797338699
"2994","ZNF229","ctx-lh-paracentral",2.254469911981
"2995","ZNF229","ctx-rh-precuneus",2.53601650549848
"2996","ZNF229","ctx-lh-medialorbitofrontal",2.31313209522759
"2997","ZNF229","ctx-rh-inferiortemporal",2.48593454309437
"2998","ZNF229","ctx-rh-medialorbitofrontal",2.49270994239722
"2999","ZNF229","ctx-rh-precentral",2.4920168509424
"3000","ZNF229","ctx-rh-lateralorbitofrontal",2.4688252612166
"3001","ZNF229","ctx-rh-parahippocampal",2.71321897801331
"3002","ZNF229","ctx-lh-superiortemporal",2.42541500844354
"3003","ZNF229","ctx-lh-parahippocampal",2.4118496124936
"3004","ZNF229","ctx-rh-superiorparietal",2.54938717992416
"3005","ZNF229","ctx-lh-precuneus",2.29207556009454
"3006","ZNF229","ctx-lh-inferiortemporal",2.40885553107946
"3007","ZNF229","ctx-rh-supramarginal",2.55814582990225
"3008","ZNF229","ctx-rh-parsopercularis",2.50894698086033
"3009","ZNF229","ctx-rh-lingual",2.39726928938253
"3010","ZNF229","ctx-lh-isthmuscingulate",2.3039963532017
"3011","ZNF229","ctx-rh-isthmuscingulate",2.35581615802506
"3012","ZNF229","ctx-rh-lateraloccipital",2.49243703268767
"3013","ZNF229","ctx-rh-superiortemporal",2.55174606688316
"3014","ZNF229","ctx-lh-entorhinal",2.40811593116222
"3015","ZNF229","ctx-rh-temporalpole",2.43251675731972
"3016","ZNF229","ctx-lh-superiorparietal",2.33636206863666
"3017","ZNF229","ctx-lh-parsorbitalis",2.34240206413433
"3018","ZNF229","ctx-rh-caudalmiddlefrontal",2.45765739084143
"3019","ZNF229","ctx-rh-entorhinal",2.59798551131815
"3020","ZNF229","ctx-lh-fusiform",2.43904622775182
"3021","ZNF229","ctx-rh-pericalcarine",2.35585350066432
"3022","ZNF229","ctx-rh-caudalanteriorcingulate",2.5481963098925
"3023","ZNF229","ctx-rh-frontalpole",2.19197158150897
"3024","ZNF229","ctx-rh-parstriangularis",2.60917986952263
"3025","ZNF229","ctx-rh-postcentral",2.38170728630382
"3026","ZNF229","ctx-rh-rostralanteriorcingulate",2.44652496152672
"3027","ZNF229","ctx-lh-superiorfrontal",2.36562485553414
"3028","ZNF229","ctx-lh-rostralanteriorcingulate",2.40639731966
"3029","ZNF229","ctx-lh-precentral",2.32436510815511
"3030","ZNF229","ctx-lh-cuneus",2.16214110703544
"3031","ZNF229","ctx-rh-posteriorcingulate",2.63979074395645
"3032","ZNF229","ctx-lh-parsopercularis",2.37512689550652
"3033","ZNF229","ctx-lh-insula",2.28889766207778
"3034","ZNF229","ctx-rh-transversetemporal",2.34696586818114
"3035","ZNF229","ctx-rh-superiorfrontal",2.4757753230805
"3036","ZNF229","ctx-rh-parsorbitalis",2.56675521422428
"3037","ZNF229","ctx-lh-transversetemporal",2.16845352385718
"3038","ZNF229","ctx-rh-cuneus",2.38348911675041
"3039","ZNF229","ctx-lh-inferiorparietal",2.35600945799136
"3040","ZNF229","ctx-lh-pericalcarine",1.94108752802039
"3041","ZNF229","ctx-lh-postcentral",2.2362377511061
"3042","ZNF229","ctx-lh-supramarginal",2.38132044867639
"3043","ZNF229","ctx-rh-fusiform",2.43130004396752
"3044","ZNF229","ctx-lh-rostralmiddlefrontal",2.33616945159987
"3045","ZNF229","ctx-rh-middletemporal",2.49768102742734
"3046","ZNF229","ctx-lh-frontalpole",2.29488611416798
"3047","ZNF229","ctx-lh-lingual",2.32369757685168
"3048","ZNF229","ctx-lh-lateralorbitofrontal",2.28800773069849
"3049","ZNF229","ctx-lh-bankssts",2.40830679473819
"3050","ZNF229","ctx-rh-inferiorparietal",2.33939524304096
"3051","ZNF229","ctx-lh-caudalanteriorcingulate",2.41989823275383
"3052","ZNF229","ctx-lh-lateraloccipital",2.23238678758851
"3053","ZNF229","ctx-lh-posteriorcingulate",2.27467744783864
